0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,Class_names,Filenames
0,0.41360804,0,2.024494,0,0,0.89788663,0,0,0,0,0,0.7689599,0,4.1862764,0,0,1.1061014,1.6855307,0.95875925,0,0,2.0979228,0.8880538,0,0,0,0,0,0.66740775,0,0,0,0.8682495,1.6042709,0,1.0943962,0,0,1.231941,0,0.03739652,2.56031,6.7356906,0,0,0,0,5.3243394,4.5633287,1.2352912,0.5546756,0,0,1.0709525,0,2.2827609,0,0,0.7589402,0,0,1.6232553,0.62451273,cross_walk,51_cross_walk.jpeg
4.044918,1.3197677,0,2.4887018,0,0,0.44482052,0,0,0,0,0.30266336,0,0,0.7020015,0,2.265976,0.8344106,3.8773532,0,0.7949587,0,2.721677,0.61389893,0,0,1.0247781,0.8881311,0,2.0228944,0,1.4025804,0,0,0,0,0,0,0,0,0,0,0,5.9449296,0,0,0.92579263,0,7.87325,0,0.8648407,5.454162,0,0,4.6821613,0,0.51720965,0,0,2.4952707,0,0,0,2.6704328,cross_walk,205_cross_walk.jpeg
0,5.212966,0,0,0,0,3.9698303,0,0,0,0,0,0,0,1.5217233,0,3.3458607,0,1.1435297,0,5.2247267,0,1.5201436,3.2758656,0,0,0.66448325,3.591216,2.3675358,2.7169867,0,0.015104394,0,0,1.1225427,0,2.756488,0,0.16398078,2.1090255,0,0,0,7.5941796,0,0,0,0,4.944806,0,0.062800415,7.5454717,0,3.4217417,0,0,0,0,0,3.0534859,0,0,0,0,cross_walk,57_cross_walk.jpeg
0,7.8331494,0,0,0,0,3.73386,0,0,0,0,0,0,0,0.930532,0,6.9324083,0,3.6613057,0,5.0810046,0,1.47819,2.666305,0,0,0,0.976997,1.3181583,1.087627,0,1.0194211,0,0,2.198469,0,2.8481047,1.210669,1.3174882,1.1460041,0,0,0,9.211515,0,0,0,0,6.0936546,0,1.3807307,9.947225,0,5.860015,1.0934759,0,2.4501078,0,0,2.772241,0,0,0,0,cross_walk,191_cross_walk.jpeg
0.026472611,0.89919734,0,0,0,0,0,0,0,0,0,0,0,0,2.6009426,0,0,0,3.5189664,0,1.3909128,0,1.2706143,0,0,0,0.8334829,2.2595546,0,4.1419544,0,1.1963533,0,0,0.48363587,0,1.8801953,0,0,0,0,0,0.9722695,4.483381,0,0,0,0,3.922797,0,0,3.966765,0,0,0.95192444,0,0,0,0,0.5255877,0,0,0,0,cross_walk,131_cross_walk.jpeg
5.6701245,0,0,1.5381873,0,0,0,0.28753015,1.8174875,0,0,0,0.0793366,0,0,0,0,0,2.8164244,0.8605051,0,0,0,0,0,0,1.4115034,0.6307052,0,1.9648417,0,0,0,0,0.7929593,1.0538754,3.9617817,0,0,0,0,0,0,0.93796414,0,0,0.83989173,0,0.97805923,4.6622195,0,0,0,0,3.495205,0,0.38562742,0,0,0,0,0,0,0,cross_walk,39_cross_walk.jpeg
0,5.830054,0,0,0,0,5.46474,0,0,0,0,0,0,0,3.8443213,0,5.1318517,0,0.9555561,0,5.4368334,0,2.5660763,4.00003,0,0,0.33164504,4.546985,0,0.47661722,0,2.8347325,0,0,2.2537947,0,0,0,1.6711031,1.3872167,0,0,0,5.4256496,0,0,0,0,5.625039,0,2.2453902,8.410745,0,2.2830079,2.3777716,0,0,0,0,4.675847,0,0,0,0,cross_walk,48_cross_walk.jpeg
0,3.9924078,0,0,0,0,3.099028,0,0,0,0,0,0,0,0.25656158,0,3.015256,0,1.8767142,0,4.6112056,0,0.5400115,2.7732837,0,0,0,1.8436737,0.94186616,1.7343878,0,0.8001185,0,0,0,0,1.368786,0,0,1.517975,0,0,0,4.7636395,0,0,0,0,4.323898,0,0.9288294,6.5834064,0,2.199883,1.4093632,0,0,0,0,2.8205318,0,0,0,0,cross_walk,18_cross_walk.jpeg
0,4.128532,0,0,0,0,2.7612648,0,0,0,0,0,0,0,0.9037823,0,2.6480732,0,3.4821546,0,3.4504104,0,0.99532115,2.8957202,0,0,0,1.0523429,0,1.3119293,0,1.7310123,0,0,0.35854918,0,2.487887,0.19736753,0,0.89431167,0,0,0,3.883647,0,0,0,0,4.3330784,0.05836377,0,6.809881,0,2.8295424,1.3352885,0,0,0,0,2.8288162,0,0,0,0,cross_walk,156_cross_walk.jpeg
0,11.9559355,0,0,0,0,4.028227,0,0,0,0,0,0,0,1.399625,0,8.540879,0,3.2995563,0,6.242591,0,1.8691536,3.491061,0,0,0,2.5268638,0.74416035,0.76976913,0,0,0,0,1.6471299,0,4.474821,0.6840086,0.9295821,1.358215,0,0,0,9.245963,0,0,0,0,8.624564,0,1.4234893,14.074538,0,6.8176126,0.07117226,0,1.5731754,0,0,2.6440156,0,0,0,0,cross_walk,37_cross_walk.jpeg
0,6.1213927,0,0,0,0,1.3110136,0,0,0,0,0,0,0,0.5969268,0,5.7278786,0,3.140095,0.40783146,2.1327724,0,0.6535808,1.1995528,0,0,0,0.39498883,3.2108305,1.1443981,0.48883516,0,0,0,0,0,3.190589,1.8738279,0,0,0,0,1.2914027,7.205484,0,0,0,0,5.9168587,1.2806848,0.43364802,7.2241173,0,2.7770364,2.004091,0,4.7919736,0,0,1.9426469,0,0,0,0,cross_walk,230_cross_walk.jpeg
0,7.566947,0,0,0,0,3.990969,0,0,0,0,0,0,0,1.0479652,0,3.7371209,0,2.496868,0,5.7446237,0,1.524063,3.8125322,0,0,0,3.5882318,0,0.07656765,0,2.291379,0,0,1.9301875,0,1.3392292,0,1.6919672,2.1403368,0,0,0,4.990919,0,0,0,0,5.686929,0,1.2415689,9.204827,0,2.7806463,1.6124687,0,0,0,0,4.350982,0,0,0,0,cross_walk,110_cross_walk.jpeg
0,1.5407132,0,0.2848749,0,0,2.8159275,0,0,0,0,0,0.45727545,0,4.3071327,0,1.281335,0,0.65956134,0,2.4463875,0,0,1.4163433,0,0,0,2.0256808,3.3379312,2.8649552,0,0.7799532,0,0,1.2692728,0,2.2195528,0,0,0,0,0.3163625,2.9137127,4.495098,0,0,0,0,4.142555,2.414753,4.2050905,4.197952,0,0,0.2935958,0,0,0,0,4.910702,0,0,0,0,cross_walk,204_cross_walk.jpeg
0,3.5136573,0,0,0,0,3.2817097,0,0.2648981,0,0,0,0,0,1.1530994,0,3.2588713,0,1.5123363,0,2.9489906,0,2.4578872,1.1913217,0,0,0.5509438,0,0,0,0,0.07640836,0,0,1.5835177,0,4.181142,0,0,0.7065636,0,0,0,5.5849853,0,0,0,0,3.9846156,0.88375103,0.28847343,5.7298136,0,3.4903352,2.0067072,0,0,0,0,3.3794227,0,0,0,0,cross_walk,149_cross_walk.jpeg
0.304049,0,0,0,0,0,1.0629716,0,0.3229753,0,0,0.72691923,0,0,0,0,0,0,0.984969,1.9780854,0,0,0,1.207517,0,0,0,0,0,2.725775,0,0,0,0,0,0,0,0,0,0,0,0.43994352,0.49550632,6.0617867,0,0,0,0,4.7672963,4.0357738,1.138256,1.9234904,0,0,2.8143148,0,2.6427317,0,0,0,0,0,0,0,cross_walk,41_cross_walk.jpeg
0,5.946414,0,0,0,0,4.3510914,0,0,0,0,0,0,0,2.218694,0,3.41992,0,3.6431744,0,4.699258,0,0,3.8631012,0,0,0,2.202878,0,0.6321446,0,1.8329023,0,0,2.8157587,0,0.45396075,0,1.5196599,1.787872,0,0,0,7.2919955,0,0,0,0,6.654228,0.050811235,2.6405432,7.919126,0,1.9053547,1.7239408,0,0.30578718,0,0,2.7982159,0,0,0,0,cross_walk,175_cross_walk.jpeg
0,6.1566267,0,0,0,0,2.5542479,0,0,0,0,0,0,0,1.265995,0,5.853905,0,2.2120078,0,4.4041057,0,2.6729558,1.7464775,0,0,0.19560227,2.4437325,0.034580126,0,0,0.71425974,0,0,1.4465066,0,1.935723,0,0.43958455,0.58884,0,0,0,6.585539,0,0,0,0,5.238873,0,0.17286332,8.185389,0,3.6633334,1.4255134,0,0.80818725,0,0,1.495748,0,0,0,0,cross_walk,22_cross_walk.jpeg
1.366225,2.0816743,0,0,0,0,4.197605,0,0,0,0,0,1.4293689,0,0,0,0,0.08095742,2.527201,0,0,0,2.1810539,2.439961,0,0,0,3.0620358,0,2.3379798,0,2.2503955,0,0,0,0,1.3174824,0,0.6450122,2.4426346,0,0,0,7.19844,0,0,0,0,8.54472,0,1.6764628,9.357076,0,0,5.1110015,0,1.1466775,0,0,1.1612017,0,0,0,0.52073795,cross_walk,11_cross_walk.jpeg
0,6.99919,0,0,0,0,1.5958259,0,0,0,0,0,0,0,1.0689658,0,5.1867695,0,3.2381918,0,5.1778874,0,3.1371026,1.9762025,0,0,0,1.0263814,2.0102894,0.9978267,0,1.2191254,0,0,1.6851004,0,2.7107997,1.0401783,0.12018292,0.012961782,0,0,0,10.26756,0,0,0,0,6.529194,0,1.6675087,9.323772,0,4.64259,1.467446,0,2.024029,0,0,1.9255382,0,0,0,0,cross_walk,5_cross_walk.jpeg
0,5.377677,0,0,0,0,4.7844696,0,0,0,0,0,0,0,1.1824806,0,3.0535312,0,2.5706766,0,3.747843,0,3.0180678,2.9180458,0,0,0,3.942149,2.4487097,1.5010091,0,1.3405054,0,0,0.49766958,0,2.4769,0,1.9911436,1.1298462,0,0,0,7.47998,0,0,0,0,7.277899,0,0.5243452,8.8074465,0,2.3933468,0.17836641,0,0.41881844,0,0,4.1308002,0,0,0,0,cross_walk,92_cross_walk.jpeg
0.055609383,8.935684,0,0,0,0,2.449243,0,0,0,0,0,0,0,0.5064183,0,7.213445,0,3.5370119,0,4.922717,0,1.601221,3.853175,0,0,0,2.2450864,0,1.1524423,0,2.0884733,0,0,0.9826879,0,0.6442295,0,1.7374042,1.2804534,0,0,0,6.297134,0,0,0,0,8.481523,0,0,10.869322,0,3.1175966,2.075377,0,1.3801333,0,0,3.451395,0,0,0,0,cross_walk,21_cross_walk.jpeg
0,8.828752,0,0,0,0,3.5841987,0,0,0,0,0,0,0,2.4796596,0,6.5110216,0,3.7785132,0,5.890916,0,3.1203215,3.4522817,0,0,0,2.032104,1.1066501,0.41729018,0,0.1444849,0,0,1.4481151,0,3.8715742,0,0,0.64594424,0,0,0,10.213784,0,0,0,0,7.9490914,0,0.9907765,10.548912,0,4.6222057,1.8511928,0,1.3630016,0,0,2.993128,0,0,0,0,cross_walk,112_cross_walk.jpeg
0.3867704,4.6051364,0,0,0,0,2.8813596,0,0,0,0,0,0,0,1.2251846,0,2.8095741,0,1.6975131,0,2.4852362,0,0.5458024,0.7883314,0,0,0,1.4090086,0,2.5572934,0,1.5050642,0,0,0.79993844,0,0.76582754,1.1090922,0.09311615,2.4446778,0,0,0,6.0614786,0,0,0,0,5.93258,0,0.31481016,6.231534,0,1.2793345,2.093476,0,1.0744556,0,0,2.3446836,0,0,0,0.038004138,cross_walk,14_cross_walk.jpeg
0,4.2602735,0,0,0,0,3.6026478,0,0,0,0,0,0,0,1.8389622,0,3.0061762,0,0.86946857,0,2.8718636,0,4.6371927,3.1636608,0,0,0,3.1196704,0,3.0615551,0,3.4265208,0,0,2.0708213,0,1.4695998,0,1.3387649,2.445649,0,0,0,5.9990125,0,0,0,0,4.882659,0,1.2994083,6.964718,0,1.6864698,1.4084684,0,0,0,0,3.621998,0,0,0,0,cross_walk,163_cross_walk.jpeg
0,7.6523504,0,0,0,0,3.3121748,0,0,0,0,0,0,0,3.189017,0,3.881643,0,2.2647095,0,7.0357714,0,0.68261003,4.1879287,0,0,0,5.0074897,1.078896,1.4582855,0,0.6668223,0,0,0,0,1.5542216,0,0.81683284,0.7266061,0,0,0.28170526,7.6355867,0,0,0,0,5.720245,0,0.81064177,8.707851,0,3.7756484,3.4703295,0,0,0,0,4.276403,0,0,0,0,cross_walk,52_cross_walk.jpeg
0,3.582156,0,0,0,0,4.169999,0,0,0,0,0,0,0,1.5700854,0,2.9255383,0,1.5581856,0,3.1765788,0,1.1997524,2.3794787,0,0,0,0.66333926,0,2.7766871,0,1.6592948,0,0,1.1165155,0,2.649153,0,0,0.8730483,0,0,0,6.381224,0,0,0,0,5.492763,1.0226818,1.3417008,6.579513,0,2.781058,2.4324858,0,0.8081767,0,0,4.161688,0,0,0,0,cross_walk,115_cross_walk.jpeg
0,4.8737226,0,0,0,0,3.8834279,0,0,0,0,0,0,0,2.4033887,0,4.0102406,0,0,0,3.829433,0,3.3748422,3.9573665,0,0,0,2.335657,0,3.000928,0,3.3213756,0,0,3.029428,0,1.2288657,0,1.5251448,2.088603,0,0,0,7.217172,0,0,0,0,5.909652,0,0.6847343,7.0780077,0,1.1929108,2.9662607,0,0,0,0,3.875509,0,0,0,0,cross_walk,53_cross_walk.jpeg
2.120031,2.2094996,0,3.0621412,0,0,0,0,0,0,0,1.0236907,0,0,0.43068278,0,0,0.67415786,1.7815934,4.0674133,0,0,2.0464091,0,0,0,0.029182756,1.4636383,0.6209163,0,0,0,0,0,1.6436706,0,0,0,0,0,0,0,0,5.436532,0,0,0,0,5.190717,0,2.8413997,1.3087605,0,0,4.352051,0,0.76185435,0,0,0,0,0,2.1929145,1.9709438,cross_walk,200_cross_walk.jpeg
2.0459943,1.9460894,0,0,0,0,0,0,0,0,0,0,0,0,1.3611456,0,0.5519146,0,5.8734326,0,0.69388914,0,0.8269334,0,0,0,0,1.2680836,1.6964278,1.3500106,0,0,0,0,0,0,0,0,0,0,1.281012,0,3.4711971,3.8413258,0,0,0,0,6.9843407,1.6227592,1.014615,5.5427465,0,0,0.87706596,0,0.30807188,0,0,2.2533321,0,0,0,0,cross_walk,145_cross_walk.jpeg
0.25938693,4.3962793,0,0,0,0,2.156461,0,0.56481564,0,0,0,0,0,0.49302152,0,2.715193,0,4.9579906,0,2.6014993,0,1.7219156,3.684021,0,0,0,2.6056077,0,2.9197698,0,0.5266742,0,0,0.82905996,0,4.3860717,1.1856067,0,1.9542387,0.09852206,0,0,9.234733,0,0,0,0,8.925121,0.7200833,2.0237784,9.081989,0,1.2549175,1.7534518,0,4.658109,0,0,0.23099059,0,0,0,0,cross_walk,173_cross_walk.jpeg
2.6174836,0.647954,0,0,0,0,0.08763124,0,0,0,0,0,0,0,2.385352,0,0.5128819,0,4.544671,0,0.81509614,0,0,2.0159206,0,0,0,0.8948573,0,1.9143063,0,0,0,1.8884056,0.20136032,0,0.795864,0,0,0,0,0,2.2056744,3.941955,0,0,0,0,4.9674525,4.565574,0,3.2888308,0,0,1.2273457,0,1.1932932,0,0,0.74756193,0,0.72447324,0,0,cross_walk,90_cross_walk.jpeg
0.49942437,6.4000235,0,0,0,0,0.3254559,0,0,0,0,0,0,0,1.039273,0,6.0866513,0,4.280714,0,4.0906477,0,1.3942013,0,0,0,0,0.6706273,0,0.39525008,0,0.22794357,0,0,0,0,0.80483896,0,0,0,0,0,0,7.481793,0,0,0,0,8.542614,1.183957,0,8.968114,0,2.0589669,2.0500915,0,3.0133636,0,0,0.50085235,0,0,0,0,cross_walk,66_cross_walk.jpeg
0.6610894,2.0157046,0,0,0,0,5.6067047,0,0,0,0,0,0,0,1.2219265,0,0,0.80590993,1.1394879,0,1.3114096,0,1.2438751,3.3374512,0,0,0,3.9346654,0,1.5141824,0,3.5522938,0,0,0.6807151,0,0,0,3.498156,2.617017,0,2.4939947,0,1.2228538,0,0,0,0,4.603824,0,0,4.247,0,0,3.3561912,0,0,0,0.4772216,2.9387832,0,0,0.95069695,0.67040235,cross_walk,32_cross_walk.jpeg
0.65926003,3.4517703,0,0,0,0,2.442235,0,0,0,0,0,0.93384874,0,3.192443,0,2.0552864,0,3.2230647,0,2.2815075,0,1.1323532,3.4986963,0,0,0,2.8812969,0,0.63600177,0,0,0,0,1.5625398,0,3.0800736,0,0,0.18478125,0,0,0,4.463876,0,0,0,0,6.0357504,0.1490477,0.93849814,5.2801204,0,1.0163443,3.2823114,0,0,0,0,2.7155862,0,0,0,0,cross_walk,6_cross_walk.jpeg
1.038465,1.9734617,0,0,0,0,0,0,0,0,0,0,0,0,4.461017,0,3.5306232,0,2.2097127,0,0.24328488,0,1.2336949,1.5656838,0,0,0,1.5046706,0,4.3260293,0,0,0,0,0.8048536,0,2.3524506,0,0,0,0,0,1.870692,4.644406,0,0,0,0,3.8613362,3.425347,0.36052963,2.9818132,0,0,0,0,1.3348974,0,0,0.15384987,0,0,0,0,cross_walk,118_cross_walk.jpeg
3.7001164,0,0,0.62830114,0,0,0,0,1.3673378,0,0,0,0,0,2.1014605,0,0,0.65427166,4.8227615,0.4899423,0,0,0,0,0,0,2.5687366,0,0.9695535,1.0737952,0,0,0,0,0,2.0376039,4.251232,0,0,0,0,0,0.80689144,2.0289004,0,0,2.4537942,0,0,1.352053,0,0,0,0,0.6333709,0,0,1.1744148,0,0,0,0,0,0,cross_walk,26_cross_walk.jpeg
0,6.814389,0,0,0,0,5.4306717,0,0,0,0,0,0,0,1.9387032,0,5.5782237,0,0,0,4.156452,0,4.102444,5.7982736,0,0,0.56321365,5.2659097,0.1025234,3.1075137,0,1.3315446,0,0,1.91102,0,4.106406,0,0.23503001,1.8844689,0,0,0,8.117978,0,0,0,0,4.3027925,0,0,6.861818,0,2.9561808,1.0765047,0,0.1704066,0,0,5.57338,0,0,0,0,cross_walk,172_cross_walk.jpeg
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.80851064,91.4893617,0,19.14893617,0,0,85.10638298,4.255319149,12.76595745,0,0,6.382978723,12.76595745,0,91.4893617,0,78.72340426,12.76595745,95.74468085,17.0212766,82.9787234,0,80.85106383,82.9787234,0,0,29.78723404,87.23404255,44.68085106,93.61702128,6.382978723,70.21276596,0,4.255319149,76.59574468,8.510638298,82.9787234,14.89361702,44.68085106,68.08510638,6.382978723,10.63829787,27.65957447,97.87234043,0,0,12.76595745,0,97.87234043,42.55319149,78.72340426,93.61702128,0,68.08510638,93.61702128,0,61.70212766,2.127659574,2.127659574,87.23404255,0,2.127659574,8.510638298,14.89361702,,
